ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCO,27495,NUQUI,27495011,PUERTO JAGUA (NUQUI - CHOCO),2020,12,1196,1079.48,6.17,Jueves,12/24/2021 07:15:00 PM,10.1
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573000,PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO),2020,12,892529,312803.53,1892.53,Lunes,12/14/2021 03:00:00 PM,23.43
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,12,48844,16492.78,288.46,Domingo,12/20/2021 08:00:00 PM,7.15
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,12,103055,37630.12,210.85,Jueves,12/31/2021 07:00:00 PM,23.58
19,CAUCA,19809,TIMBIQUI,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,12,33577,11702.55,163.33,Jueves,12/24/2021 07:15:00 PM,7.5
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,12,16816,7999.48,87.38,Jueves,12/31/2021 07:30:00 PM,8.17
19,CAUCA,19418,LOPEZ (MICAY),19418012,SAN ANTONIO DE CHUARE (LÓPEZ (MICAY) - CAUCA),2020,12,10021,3301,60.54,Jueves,12/24/2021 06:45:00 PM,7.42
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2020,12,12143,2952,64.63,Miércoles,12/09/2021 07:15:00 PM,7.45
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,12,4556,1729.51,34.75,Jueves,12/31/2021 07:15:00 PM,5.34
27,CHOCO,27006,ACANDI,27006007,SAN FRANCISCO (ACANDI - CHOCO),2020,12,22437,7054.15,122.5,Jueves,12/31/2021 07:00:00 PM,8.38
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,12,5242,2667.87,34.4,Jueves,12/24/2021 08:45:00 PM,6.14
52,NARINO,52250,EL CHARCO,52250007,SAN JOSÉ (EL CHARCO - NARIÑO),2020,12,16442,2952,80,Domingo,12/27/2021 08:45:00 PM,8.11
19,CAUCA,19809,TIMBIQUI,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,12,8763,5126.32,44.47,Jueves,12/31/2021 07:30:00 PM,7.32
52,NARINO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,12,8018,3356.87,45.84,Jueves,12/31/2021 06:30:00 PM,6.41
52,NARINO,52835,TUMACO,52835902,SAN JUAN COSTA (TUMACO - NARIÑO),2020,12,30882,11139.2,137.6,Martes,12/22/2021 06:45:00 PM,10.9
52,NARINO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2020,12,5683,2840.51,29.02,Lunes,12/07/2021 06:30:00 PM,7.58
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,18150002,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,12,4298,2392.39,42.96,Jueves,12/31/2021 07:00:00 PM,4.11
27,CHOCO,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCO),2020,12,70724,35325.25,169.75,Jueves,12/10/2021 08:00:00 PM,17.7
19,CAUCA,19809,TIMBIQUI,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,12,17433,6833.76,78.53,Miércoles,12/30/2021 07:00:00 PM,9.41
52,NARINO,52835,TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2020,12,3125,1063.02,29.79,Jueves,12/24/2021 07:15:00 PM,4.6
99,VICHADA,99624,SANTA ROSALIA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,12,134784,66504.9,325.39,Miércoles,12/23/2021 08:45:00 PM,17.1
52,NARINO,52696,SANTA BARBARA (ISCUANDE),52696022,SECADERO  SEQUIHONDA (SANTA BARBARA (ISCUANDE) - NARIÑO),2020,12,3156,1964.38,13.46,Jueves,12/24/2021 08:00:00 PM,9.23
52,NARINO,52835,TUMACO,52835148,TABLÓN DULCE LA PAMPA (TUMACO - NARIÑO),2020,12,2588,1170.34,26.62,Domingo,12/20/2021 07:15:00 PM,4.23
97,VAUPES,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,12,29185,9631.51,115.37,Miércoles,12/23/2021 12:30:00 PM,10.27
91,AMAZONAS,91798,TARAPACA,91798000,TARAPACÁ (TARAPACÁ - AMAZONAS),2020,12,23543,9878.91,93.12,Jueves,12/31/2021 07:15:00 PM,10.22
27,CHOCO,27800,UNGUIA,27800005,TITUMATE (UNGUIA - CHOCO),2020,12,14101,5865.79,77.44,Miércoles,12/23/2021 09:15:00 PM,8.3
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2020,12,5286,547.34,46.94,Miércoles,12/09/2021 06:15:00 PM,6.47
05,ANTIOQUIA,05873,VIGIA DEL FUERTE,05873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,12,105787,39101.13,296.38,Lunes,12/28/2021 12:45:00 PM,13.1
19,CAUCA,19418,LOPEZ (MICAY),19418019,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2020,12,11750,5418.21,50.08,Jueves,12/24/2021 08:30:00 PM,9.41
27,CHOCÓ,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2021,01,582747,239825.61,1041.04,Miércoles,01/20/2021 09:15:00 PM,23.24
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2021,01,7764,1896.98,66.69,Sábado,01/30/2021 07:30:00 PM,4.49
27,CHOCÓ,27495,NUQUI,27495001,ARUSÍ (NUQUI - CHOCO),2021,01,9142,3694.4,51.2,Miércoles,01/13/2021 07:30:00 PM,7.35
27,CHOCÓ,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2021,01,20520,8692.06,79.15,Sábado,01/30/2021 08:00:00 PM,10.29
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINíA),2021,01,44355,16016.66,187.89,Viernes,01/29/2021 06:45:00 PM,9.57
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2021,01,18559,10302,100.8,Miércoles,01/20/2021 08:15:00 PM,7.28
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2021,01,58380,18188.5,207.17,Lunes,01/18/2021 07:00:00 PM,12.33
27,CHOCÓ,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2021,01,17856,8172,72,Domingo,01/31/2021 08:45:00 PM,11.11
52,NARIÑO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2021,01,7245,3979.8,64.8,Sábado,01/16/2021 07:45:00 PM,4.55
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2021,01,2462,594.04,15,Lunes,01/04/2021 07:45:00 PM,6.39
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,01,13538,7892.45,118.21,Viernes,01/15/2021 12:30:00 PM,6.27
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR (SAN PEDRO) (EL CHARCO - NARIÑO),2021,01,4,1.19,5.57,Viernes,01/01/2021 12:00:00 AM,0.1
27,CHOCÓ,27077,BAJO BAUDO (PIZARRO),27077905,BUENAVISTA (BAJO BAUDO (PIZARRO) - CHOCO),2021,01,5223,674.62,36,Sábado,01/02/2021 04:00:00 PM,7.43
27,CHOCÓ,27006,ACANDI,27006003,CAPURGANA (ACANDI - CHOCO),2021,01,342868,120789.33,784.96,Jueves,01/07/2021 08:30:00 PM,20.6
97,VAUPÉS,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2021,01,17930,4486.75,68.55,Sábado,01/30/2021 07:00:00 PM,12.8
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2021,01,30259,11253.7,108.42,Martes,01/26/2021 07:00:00 PM,11.43
19,CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CÁUCA),2021,01,3467,669.73,29.07,Martes,01/12/2021 08:00:00 PM,5.12
52,NARIÑO,52835,TUMACO,52835012,CHAJAL (TUMACO - NARIÑO),2021,01,22307,7779.97,142.56,Viernes,01/15/2021 07:45:00 PM,6.19
27,CHOCÓ,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),2021,01,42623,12049.95,99.7,Miércoles,01/13/2021 12:30:00 PM,23.22
19,CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2021,01,3741,1187,39.74,Miércoles,01/13/2021 07:30:00 PM,3.38
27,CHOCÓ,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUI - (EL YUCAL) (NUQUI - CHOCO),2021,01,8149,1866,11.4,Domingo,01/17/2021 05:15:00 PM,23.53
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2021,01,5044,2807.38,39.72,Miércoles,01/27/2021 09:30:00 PM,5.48
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2021,01,264538,116930.22,609.4,Miércoles,01/13/2021 06:00:00 PM,20.24
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2021,01,60141,23511.88,128.53,Viernes,01/15/2021 07:15:00 PM,23.51
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDIA (MOSQUERA - NARIÑO),2021,01,3036,547,16.37,Martes,01/05/2021 06:45:00 PM,7.16
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2021,01,1181,1186,37.69,Domingo,01/03/2021 07:15:00 PM,1.11
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2021,01,154611,66775.37,327.62,Martes,01/12/2021 07:30:00 PM,23.37
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETÁ),2021,01,11816,5098.68,42.58,Sábado,01/02/2021 07:00:00 PM,17.8
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753015,GUAYABAL (SAN VICENTE DEL CAGUAN - CAQUETÁ),2021,01,6489,3797.33,36.75,Sábado,01/30/2021 07:15:00 PM,7.21
94,GUAINÍA,94001,INIRIDA,94001000,INíRIDA (INíRIDA - GUAINíA),2021,01,1591355,539349.14,3041.28,Lunes,01/18/2021 03:15:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2021,01,4463,1412.58,27.97,Martes,01/05/2021 06:30:00 PM,7.3
13,BOLÍVAR,13001,CARTAGENA,13001007,ISLA FUERTE (CARTAGENA - BOLíVAR),2021,01,18181,9623.26,135.27,Viernes,01/01/2021 02:45:00 PM,5.32
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCO),2021,01,157001,78058.44,283.36,Jueves,01/21/2021 07:15:00 PM,23.3
19,CAUCA,19418,LOPEZ (MICAY),19418007,LA CONCHA - CONCEPCION NAYA (LOPEZ (MICAY) - CAUCA),2021,01,2638,440,16.28,Sábado,01/02/2021 06:30:00 PM,6.49
52,NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696014,LA ENSENADA (SANTA BARBARA (ISCUANDE) - NARIÑO),2021,01,2765,2586.33,18.18,Miércoles,01/06/2021 07:30:00 PM,6.36
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2021,01,12544,5717.6,57.6,Miércoles,01/27/2021 07:15:00 PM,9.19
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2021,01,345619,169789.65,658.71,Martes,01/26/2021 06:30:00 PM,24
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA (LA TOLA - NARIÑO),2021,01,6255,2261,30.08,Lunes,01/04/2021 12:45:00 PM,8.43
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,01,3537404,1119184,6669.81,Lunes,01/18/2021 03:00:00 PM,24
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,01,9676,2658.17,47.83,Viernes,01/01/2021 07:15:00 PM,8.45
19,CAUCA,19809,TIMBIQUI,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2021,01,8283,1586.29,45.67,Sábado,01/09/2021 07:30:00 PM,6.51
50,META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2021,01,143821,61944.74,283.36,Domingo,01/31/2021 06:45:00 PM,23.44
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2021,01,77890,28685.8,187,Jueves,01/28/2021 06:45:00 PM,19.15
97,VAUPÉS,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2021,01,1221131,383070.95,2531.52,Martes,01/19/2021 11:45:00 AM,23.59
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2021,01,4264,1511.8,33.5,Viernes,01/15/2021 06:00:00 PM,6.26
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075000,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2021,01,612501,228277.17,1180.96,Jueves,01/21/2021 07:00:00 PM,23.55
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099005,NAPIPI (BOJAYÁ (BELLAVISTA) - CHOCO),2021,01,9737,3076.8,60.8,Viernes,01/29/2021 08:45:00 PM,5.53
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2021,01,27520,12331.44,221.28,Jueves,01/28/2021 06:45:00 PM,5.39
19,CAUCA,19418,LOPEZ (MICAY),19418009,NOANAMITO (LÓPEZ (MICAY) - CAUCA),2021,01,7676,2490,36,Domingo,01/31/2021 08:30:00 PM,8.23
27,CHOCÓ,27495,NUQUI,27495000,NUQUI (NUQUI - CHOCO),2021,01,241626,76945.51,480.83,Martes,01/19/2021 07:00:00 PM,23.57
47,MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2021,01,102284,40811.09,196.67,Sábado,01/09/2021 06:15:00 PM,23.13
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2021,01,3927,2368,28.8,Sábado,01/30/2021 08:45:00 PM,6.17
27,CHOCÓ,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDO (PIZARRO) - CHOCO),2021,01,197087,92472.47,373.3,Viernes,01/22/2021 07:30:00 PM,24
52,NARIÑO,52835,TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2021,01,3350,902.34,2006,Sábado,01/16/2021 07:00:00 PM,7.53
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUAN - CAQUETA),2021,01,5280,2076.14,40.88,Sábado,01/30/2021 07:00:00 PM,5.31
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2021,01,2297999,739038.74,4104.32,Martes,01/26/2021 02:15:00 PM,24
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2021,01,8939,2205.6,67.2,Sábado,01/30/2021 07:45:00 PM,5.5
27,CHOCÓ,27495,NUQUI,27495011,PUERTO JAGUA (NUQUI - CHOCO),2021,01,882,429.41,4.99,Viernes,01/01/2021 12:15:00 AM,8.18
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2021,01,47594,17183.54,277.9,Viernes,01/29/2021 08:30:00 PM,6.55
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2021,01,101522,36398.34,201.17,Jueves,01/28/2021 07:15:00 PM,24
19,CAUCA,19809,TIMBIQUI,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2021,01,30699,10599.42,166.14,Domingo,01/31/2021 07:00:00 PM,7.8
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2021,01,17000,8236.28,84.97,Sábado,01/30/2021 06:45:00 PM,8.35
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2021,01,14591063,4317560,24257.73,Lunes,01/25/2021 03:30:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418012,SAN ANTONIO DE CHUARE (LÓPEZ (MICAY) - CAUCA),2021,01,7386,2391.74,61.41,Lunes,01/25/2021 06:30:00 PM,5.19
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2021,01,13686,2348,57.81,Viernes,01/01/2021 12:45:00 AM,9.41
05,ANTIOQUIA,5873,VIGIA DEL FUERTE,05873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2021,01,3729,1427.04,31.81,Sábado,01/30/2021 07:30:00 PM,4.38
27,CHOCÓ,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2021,02,539542,216055.56,1048.43,Lunes,02/08/2021 08:30:00 PM,23.9
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL  (LA TOLA ),2021,02,1963,414.09,12.75,Sábado,02/06/2021 06:45:00 PM,6.46
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2021,02,10316,2767.86,63.04,Martes,02/02/2021 07:15:00 PM,7.26
27,CHOCÓ,27495,NUQUI,27495001,ARUSÍ (NUQUI - CHOCO),2021,02,8623,3574.4,48,Martes,02/16/2021 07:15:00 PM,8.2
27,CHOCÓ,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2021,02,18818,7894.31,84.63,Sábado,02/27/2021 07:00:00 PM,10.16
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINíA),2021,02,44781,16049.5,189.06,Lunes,02/22/2021 06:45:00 PM,10.23
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2021,02,18958,10468.27,100.8,Miércoles,02/24/2021 07:00:00 PM,8.19
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2021,02,26895,8876.23,222.11,Martes,02/09/2021 07:30:00 PM,6.26
27,CHOCÓ,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2021,02,19415,8333,80,Viernes,02/26/2021 08:00:00 PM,11.54
52,NARIÑO,52835,TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2021,02,8440,4277.4,60,Viernes,02/19/2021 06:45:00 PM,6.32
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCAS DE PRIETA (OLAYA HERRERA - NARIÑO),2021,02,2206,739.37,14.78,Martes,02/23/2021 06:45:00 PM,6.27
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,02,11090,6334.91,99.14,Jueves,02/11/2021 06:45:00 PM,5.37
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR (SAN PEDRO) (EL CHARCO - NARIÑO),2021,02,3384,2488.41,21.38,Viernes,02/19/2021 08:30:00 PM,6.54
27,CHOCÓ,27077,BAJO BAUDO (PIZARRO),27077905,BUENAVISTA (BAJO BAUDO (PIZARRO) - CHOCO),2021,02,5367,752.26,24.1,Martes,02/02/2021 07:00:00 PM,9.28
27,CHOCÓ,27006,ACANDI,27006003,CAPURGANA (ACANDI - CHOCO),2021,02,271275,104026.3,616.35,Viernes,02/19/2021 09:45:00 PM,20.1
97,VAUPÉS,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2021,02,17881,4161.81,76.74,Lunes,02/15/2021 07:30:00 PM,12.2
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2021,02,27824,10023.16,112.82,Lunes,02/08/2021 07:15:00 PM,11.9
19,CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CÁUCA),2021,02,3046,554.87,27.69,Lunes,02/22/2021 09:30:00 PM,5.33
52,NARIÑO,52835,TUMACO,52835012,CHAJAL (TUMACO - NARIÑO),2021,02,19123,6568.1,140.1,Lunes,02/22/2021 07:30:00 PM,6.4
27,CHOCÓ,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),2021,02,43051,12573.77,107.18,Martes,02/09/2021 07:45:00 PM,23.39
19,CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2021,02,5235,1701.54,39.87,Miércoles,02/24/2021 07:30:00 PM,5.32
27,CHOCÓ,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUI - (EL YUCAL) (NUQUI - CHOCO),2021,02,3466,1103.87,11.31,Jueves,02/25/2021 02:30:00 PM,17.51
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2021,02,6039,3472.33,31.6,Lunes,02/22/2021 07:00:00 PM,7.52
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2021,02,272336,114908.31,641.08,Lunes,02/08/2021 11:30:00 AM,20.21
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2021,02,55470,22238.08,135.35,Martes,02/09/2021 07:15:00 PM,23.4
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDIA (MOSQUERA - NARIÑO),2021,02,3173,637.28,15.07,Sábado,02/13/2021 07:00:00 PM,8.59
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2021,02,143405,67060.09,333.43,Miércoles,02/03/2021 07:15:00 PM,23.39
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETÁ),2021,02,11614,4991.82,39.38,Sábado,02/27/2021 07:45:00 PM,17.57
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753015,GUAYABAL (SAN VICENTE DEL CAGUAN - CAQUETÁ),2021,02,5869,3247.02,38,Domingo,02/21/2021 11:00:00 AM,7.13
94,GUAINÍA,94001,INIRIDA,94001000,INíRIDA (INíRIDA - GUAINíA),2021,02,1601127,531338.5,3256.88,Viernes,02/19/2021 02:45:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2021,02,3447,1185.79,26.78,Viernes,02/12/2021 06:45:00 PM,5.47
13,BOLÍVAR,13001,CARTAGENA,13001007,ISLA FUERTE (CARTAGENA - BOLíVAR),2021,02,29571,15820.82,143.5,Viernes,02/19/2021 11:45:00 PM,9.35
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCO),2021,02,145467,72285.96,296.48,Jueves,02/04/2021 07:15:00 PM,23.57
19,CAUCA,19418,LOPEZ (MICAY),19418007,LA CONCHA - CONCEPCION NAYA (LOPEZ (MICAY) - CAUCA),2021,02,2305,429,13.84,Martes,02/16/2021 06:30:00 PM,7.17
52,NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696014,LA ENSENADA (SANTA BARBARA (ISCUANDE) - NARIÑO),2021,02,1300,1204.42,17.22,Lunes,02/15/2021 07:00:00 PM,3.33
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2021,02,10977,4951.2,60.8,Sábado,02/13/2021 07:00:00 PM,8.26
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2021,02,330690,149455.33,715.86,Lunes,02/22/2021 07:00:00 PM,23.57
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA (LA TOLA - NARIÑO),2021,02,5648,2035.89,30.48,Martes,02/16/2021 12:30:00 PM,8.29
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,02,3172477,978658,6609.1,Lunes,02/15/2021 03:15:00 PM,24
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,02,6659,2307.76,72.78,Viernes,02/26/2021 05:00:00 PM,7.5
19,CAUCA,19809,TIMBIQUI,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2021,02,7800,1477.33,46.15,Viernes,02/05/2021 07:15:00 PM,6.58
50,META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2021,02,140160,59411.33,311.08,Miércoles,02/10/2021 06:45:00 PM,23.36
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2021,02,74114,26896.1,193.16,Miércoles,02/10/2021 06:30:00 PM,19.19
97,VAUPÉS,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2021,02,1206776,361055.27,2785.36,Miércoles,02/17/2021 11:30:00 AM,23.57
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2021,02,3627,1507.36,32.48,Domingo,02/28/2021 06:00:00 PM,6.2
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075000,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2021,02,613160,189501.18,1237.72,Jueves,02/25/2021 07:45:00 PM,23.58
